Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
5.7822245,161,0x3D,0xFB,Read,ACK
5.784375,161,0x3D,0x0D,Read,ACK
5.786526,161,0x3D,0x01,Read,ACK
5.788677,161,0x3D,0x83,Read,ACK
5.7908275,161,0x3D,0xFF,Read,ACK
5.7929785,161,0x3D,0xEB,Read,NAK
5.8508935,162,0x3C,0x03,Write,ACK
5.855569,163,0x3D,0xFB,Read,ACK
5.85772,163,0x3D,0x0D,Read,ACK
5.8598705,163,0x3D,0x01,Read,ACK
5.8620215,163,0x3D,0x83,Read,ACK
5.8641725,163,0x3D,0xFF,Read,ACK
5.866323,163,0x3D,0xEB,Read,NAK
5.924236,164,0x3C,0x03,Write,ACK
5.928911,,0x3D,0xFB,Read,ACK
